OFFICE,SGD.NUMBER,SGD.DATE,IMPORTER.TIN,FOB.VALUE,CIF.VALUE,TARIFF.DESCRIPTION,QUANTITE,TOTAL.TAXES,GROSS.WEIGHT,HS6,OFFICEHS6,SGD.WeekofYear
OO210,17398.0,26/07/2021,XA61515A5Y,9074410,9074410,"-- Autres, y compris les appareils � combustibles solides",254.0,4000003.0,4000,732189.0,ML210732189,30.0
OO899,11771.0,18/03/2022,XAII115AKL,5626353,5626353,---- Gas-oil,45000.0,2229150.0,39015,271019.0,ML899271019,11.0
OO104,33960.0,15/06/2022,XA5126A12D,6000000,6000000,---- Gas-oil,45000.0,15000.0,39015,271019.0,ML104271019,24.0
OO899,19452.0,21/06/2021,XAI2X19IXG,8240358,8240358,---- Gas-oil,45000.0,4386818.0,39015,271019.0,ML899271019,25.0
OO320,29821.0,13/09/2021,XAKAXX2A2F,14641780,14641780,---- Fuel-oil lourd I,42260.0,3672159.0,41415,271019.0,ML320271019,37.0
OO801,10280.0,27/04/2021,XAE12116IL,2089360,2089360,- Ciments non pulv�ris�s dits �clinkers�,1.0,674447.0,50960,252310.0,ML801252310,17.0
OO801,10352.0,27/04/2021,XA21XXE5EL,23724283,23724283,"--- D�un diam�tre n�exc�dant pas 5,5 mm",40.0,6258469.0,54747,721391.0,ML801721391,17.0
OO210,350.0,16/08/2021,XAE1I19EER,110000,110000,--- Compl�ments alimentaires,11.0,48488.0,50,210690.0,ML210210690,33.0
OO801,319.0,12/01/2022,XAKAXXX6EP,102333,102333,- Pour une tension n'exc�dant pas 1.000�V,1.0,26998.0,2,853710.0,ML801853710,2.0
OO811,4878.0,11/11/2021,XA11XX5KEL,12656687,12656687,---- Autres,1.0,6492339.0,1790,870333.0,ML811870333,45.0
OO104,98274.0,05/12/2021,XA222AEXKY,2623801,2623801,- Des types utilis�s pour les industries alimentaires ou des boissons,477.0,6560.0,12000,330210.0,ML104330210,49.0
OO210,2598.0,23/02/2022,XA51E5KI5X,3790742,3790742,- Autres machines et appareils,200.0,1000000.0,9166,843780.0,ML802843780,8.0
OO100,814.0,10/01/2022,X25XII1AKK,75000,75000,"Autres tapis et rev�tements de sol en mati�res textiles, m�me confectionn�s.",15.0,33060.0,450,570500.0,ML100570500,2.0
OO210,13280.0,08/09/2022,XI5XX2626F,822740,822740,- Autres,35.0,362665.0,22675,730300.0,ML802730300,36.0
OO241,6582.0,23/05/2022,6XX1XXXXAC,12211186,12211186,- Compteurs de liquides,7.0,3941773.0,525,902820.0,ML241902820,21.0
OO380,157.0,03/05/2022,XA61E55K5B,3150000,3150000,-- Autres,1000.0,567000.0,50000,252329.0,ML380252329,18.0
OO210,10790.0,22/06/2022,XA22EKK19A,8000000,8000000,- Pi�ces de finition,800.0,3526400.0,20000,690740.0,ML210690740,25.0
OO210,14479.0,21/06/2021,XA11I6KA6A,2166234,2166234,- Autres appareils d'�clairage �lectriques,111.0,954878.0,500,940540.0,ML210940540,25.0
OO899,28337.0,29/06/2022,XAKAXX125W,44867,44867,---- Gas-oil,45000.0,990286.0,39015,271019.0,ML899271019,26.0
OO210,25908.0,03/11/2021,X25XII1AKK,453720,453720,- Autres meubles en bois,70.0,200002.0,1000,940360.0,ML210940360,44.0
OO370,1826.0,27/09/2022,XA51EA2KIX,9000000,9000000,- Des types utilis�s pour autobus ou camions,100.0,2905200.0,13380,401120.0,ML370401120,39.0
OO121,35719.0,30/06/2021,XAKAXX59XV,4500000,4500000,- Chlorure de potassium,1000.0,11250.0,50000,310420.0,ML121310420,26.0
OO210,29190.0,23/12/2021,XAE12E1I1G,2268600,2268600,--- Autres,151.0,1000000.0,5285,841829.0,ML802841829,51.0
OO200,1979.0,19/07/2022,XAE121XK2C,10737856,10737856,-- Autres,2.0,3466182.0,1842,840999.0,ML200840999,29.0
OO104,35319.0,06/05/2021,XAIIIA9X6A,2582600,2582600,-- Autres,600.0,6457.0,6800,901839.0,ML104901839,18.0
OO104,12405.0,09/03/2022,XAII115AKL,6000000,6000000,--- Super carburant,45000.0,15000.0,34650,271012.0,ML104271012,10.0
OO200,1033.0,18/10/2021,XAII2XK5KY,3990466,3990466,-- Peintures,886.0,1759000.0,5320,320820.0,ML802320820,42.0
OO104,20860.0,18/04/2022,X11XX151IB,12000,12000,"-- Autres, obtenues � partir de lames ou formes similaires de poly�thyl�ne ou de polypro",1.0,30.0,120,630533.0,ML104630533,16.0
OO899,28027.0,30/09/2021,XAII115AKL,12634617,12634617,---- Gas-oil,55000.0,0.0,47685,271019.0,ML899271019,39.0
OO899,17558.0,01/07/2022,XAI2X19IXG,44867,44867,---- Gas-oil,45000.0,0.0,39015,271019.0,ML899271019,26.0
OO100,6255.0,24/03/2021,XAIIIA59IC,100000,100000,-- Autres,1.0,26380.0,45,850220.0,ML100850220,12.0
OO805,1004.0,26/01/2021,XA11XE19XG,3410550,3410550,-- Autres houilles,1.0,78444.0,50000,270119.0,ML805270119,4.0
OO104,39423.0,07/07/2022,XAKAXX251N,9888240,9888240,---- Gas-oil,45000.0,24721.0,39015,271019.0,ML104271019,27.0
OO801,33926.0,27/10/2021,XA612I6K2C,6925067,6925067,-- Autres,960.0,159278.0,47880,100199.0,ML801100199,43.0
OO801,5114.0,08/03/2022,XAKAXXX6EP,13639,13639,-- Autres,2.0,6015.0,1,732690.0,ML801732690,10.0
OO801,16413.0,28/05/2021,XE1XXE5E5H,5053020,5053020,- Riz d�cortiqu� (riz cargo ou riz brun),504.0,0.0,25265,100620.0,ML801100620,22.0
OO400,4404.0,17/06/2021,XAIII12I1F,33000000,33000000,- Th� vert (non ferment�) pr�sent� autrement,6000.0,10652400.0,30000,90220.0,ML400090220,24.0
OO370,181.0,20/02/2021,XA61I6XAEK,3402900,3402900,"-- Autres qu'en bonneterie, d'autres mati�res textiles",30.0,1500000.0,2850,630499.0,ML802630499,8.0
OO210,26173.0,08/11/2021,XA221A955M,12715030,12715030,-- Autres,490.0,292448.0,9659,300490.0,ML210300490,45.0
OO201,3840.0,06/04/2022,XAKAXX626B,"1460888,15","1460888,15","-- Autres vis et boulons, m�me avec leurs �crous ou rondelles",4.0,643962.0,15,731815.0,ML201731815,14.0
OO120,99.0,19/08/2022,XA22X9AEIY,1957681,1957681,Cadres et conteneurs (y compris les conteneurs-citernes et les conteneurs-r�servoirs) sp,2.0,0.0,3100,860900.0,ML120860900,33.0
OO801,21488.0,16/07/2021,XA21X1XE1P,1628620,1628620,- Autres,40.0,429632.0,814,320490.0,ML802320490,29.0
OO100,1508.0,02/02/2022,X11XXXAEXP,4000000,4000000,- Riz en brisures,800.0,1291200.0,40000,100640.0,ML100100640,5.0
OO801,526.0,19/01/2022,XA2225116Y,1015267,1015267,-- Autres,57.0,0.0,1417,283699.0,ML801283699,3.0
OO201,4462.0,21/04/2022,XAE126XXXX,578340,578340,- Valves pour transmissions ol�ohydrauliques ou pneumatiques,1.0,152568.0,7,848120.0,ML201848120,16.0
OO201,262.0,07/03/2022,XAKAXX1IIH,200000,200000,-- Autres,15.0,0.0,100,843149.0,ML201843149,10.0
OO121,28105.0,25/05/2021,XAKAXXAEAK,13568216,13568216,-- Boulets et articles similaires pour broyeurs,32.0,33921.0,26304,732611.0,ML121732611,21.0
OO121,9208.0,04/04/2022,X25XII2AXD,3000000,3000000,-- Autres,187.0,7500.0,14000,711719.0,ML121711719,14.0
OO801,24029.0,30/09/2021,XAE12116IL,2494440,2494440,- Ciments non pulv�ris�s dits �clinkers�,1.0,805208.0,60840,252310.0,ML801252310,39.0
OO121,13944.0,10/03/2021,XA61I66AXT,2075000,2075000,-- Autres,1000.0,5188.0,50000,252329.0,ML121252329,10.0
OO802,274.0,03/03/2022,X25XII2AXD,2268600,2268600,-- Autres,190.0,1000000.0,6000,721499.0,ML802721499,9.0
OO210,27418.0,03/12/2021,XA61I61A1K,1814876,1814876,- Chauffe-eau et thermoplongeurs �lectriques,86.0,800001.0,1294,851610.0,ML802851610,49.0
OO210,194.0,08/01/2022,XAIII911KT,2268600,2268600,- Rasoirs,230.0,1000000.0,1297,821210.0,ML802821210,2.0
OO801,17995.0,09/06/2021,X25XX1A1XK,8794694,8794694,- Bo�tes et caisses en papier ou carton ondul�,1042.0,0.0,10144,481910.0,ML801481910,23.0
OO104,18164.0,06/04/2022,XA61EKK66F,1566000,1566000,-- Autres,720.0,3915.0,36000,252329.0,ML104252329,14.0
OO210,10998.0,15/05/2021,XAIIEX2KEM,3250000,3250000,--- D�une cylindr�e exc�dant 50 cm3 mais n�exc�dant pas 80 cm3,14.0,1432600.0,1125,871120.0,ML802871120,20.0
OO200,1566.0,07/06/2021,XA221KXXKA,1200000,1200000,-- Autres,20.0,0.0,25000,440799.0,ML200440799,23.0
OO121,22257.0,09/08/2022,XAE121KE2H,21600,21600,- Autres,12.0,54.0,900,960390.0,ML121960390,32.0
OO801,2608.0,08/02/2022,X11XX151IB,9025200,9025200,"--- En poudre, en granul�s ou cristallis�s",800.0,3978309.0,40112,170199.0,ML801170199,6.0
OO320,391.0,07/01/2022,XA512K65KN,17339337,17339337,---- Gas-oil,45000.0,6946728.0,39015,271019.0,ML320271019,1.0
OO121,2437.0,12/01/2021,XAKAXX296K,5360422,5360422,"--- D�un diam�tre n�exc�dant pas 5,5 mm",15.0,13401.0,32000,721391.0,ML121721391,2.0
OO360,3669.0,23/04/2022,X25XX11KEE,4420000,4420000,"--- En poudre, en granul�s ou cristallis�s",1040.0,11050.0,52000,170199.0,ML360170199,17.0
OO801,38641.0,14/12/2021,XA2225116Y,3368160,3368160,- Autres,186.0,0.0,4678,340290.0,ML801340290,50.0
OO104,72770.0,13/09/2021,XA222E6K6V,15000,15000,"-- Autres, obtenues � partir de lames ou formes similaires de poly�thyl�ne ou de polypro",1.0,38.0,150,630533.0,ML104630533,37.0
OO899,14036.0,10/05/2021,XAKAXX125W,10180574,10180574,---- Gas-oil,45000.0,152709.0,39015,271019.0,ML899271019,19.0
OO320,956.0,10/01/2021,XA51EIKIXM,2970000,2970000,"Tourteaux et autres r�sidus solides, m�me broy�s ou agglom�r�s sous forme de pellets, de",1000.0,958716.0,50000,230400.0,ML320230400,2.0
OO120,13960.0,30/08/2021,XAE1I521KM,12000000,12000000,--- Autres,5120.0,3859200.0,30720,220299.0,ML120220299,35.0
OO100,144.0,04/01/2022,XA222E6K6V,5300000,5300000,- Riz en brisures,1060.0,1710840.0,53000,100640.0,ML100100640,1.0
OO899,22352.0,29/05/2022,XAKAXX65EH,271154,271154,---- Gas-oil,45000.0,1465172.0,39015,271019.0,ML899271019,22.0
OO380,1546.0,11/02/2021,XAKAXXI6AL,8104640,8104640,- Chaux �teinte,40.0,20262.0,32000,252220.0,ML380252220,6.0
OO801,4907.0,11/02/2021,XAKAXXXIKV,5675618,5675618,"- D�riv�s seulement sulfon�s, leurs sels et leurs esters �thyliques",26.0,0.0,5042,290410.0,ML801290410,6.0
OO104,68248.0,29/08/2021,XA61EA55AF,2199500,2199500,-- Autres,1060.0,5499.0,53000,252329.0,ML104252329,35.0
OO210,22721.0,29/09/2021,XA615X669B,3402898,3402898,- Autres appareils d'�clairage �lectriques,123.0,1500000.0,2275,940540.0,ML802940540,39.0
OO130,2603.0,06/05/2022,XAE12116IL,3443750,3443750,- Ciments non pulv�ris�s dits �clinkers�,1.0,8609.0,50000,252310.0,ML130252310,18.0
OO801,7516.0,02/04/2021,XE1XXE5E5H,11279250,11279250,"--- En poudre, en granul�s ou cristallis�s",1000.0,4971895.0,50130,170199.0,ML801170199,14.0
OO210,23936.0,14/10/2021,X91XXXA5IG,3097886,3097886,-- Autres,20.0,1000000.0,1000,841430.0,ML802841430,41.0
OO100,8127.0,04/07/2022,XA615E629B,1134300,1134300,- Autres,304.0,500001.0,3941,691090.0,ML802691090,27.0
OO320,4951.0,19/02/2022,XE1XXE5E5H,2050784,2050784,- Riz d�cortiqu� (riz cargo ou riz brun),700.0,661995.0,35091,100620.0,ML320100620,8.0
OO899,23141.0,16/08/2021,XAI2X19IXG,12411514,12411514,--- Super carburant,55000.0,0.0,42350,271012.0,ML899271012,33.0
OO899,17178.0,27/04/2022,XAII29E2AW,5073207,5073207,---- Gas-oil,55000.0,458967.0,47685,271019.0,ML899271019,17.0
OO801,20929.0,23/08/2021,XA61XXX5KB,17495592,17495592,--- Autres,25.0,4615339.0,50000,721391.0,ML801721391,34.0
OO104,63012.0,08/08/2021,XA61XIIX9X,3000000,3000000,-- Butanes,1.0,7500.0,24820,271113.0,ML104271113,32.0
OO300,3502.0,06/10/2021,XAE125IA6M,55191583,55191583,"- Des types utilis�s pour les v�hicules et engins de g�nie civil, de travaux miniers et ",12.0,0.0,14400,401180.0,ML300401180,40.0
OO500,26.0,18/03/2022,XK1XX16EEP,193391,193391,--- Autres,90.0,118741.0,1080,200990.0,ML500200990,11.0
OO210,7192.0,25/04/2022,XA51IEI26F,1814885,1814885,--- Autres,190.0,800003.0,1300,392690.0,ML210392690,17.0
OO801,11278.0,10/06/2022,XA11IA625R,17550000,17550000,--- Autres,5850.0,5644080.0,50603,220299.0,ML801220299,23.0
OO320,15053.0,05/05/2021,XE1XXE5E5H,5575634,5575634,"--- En poudre, en granul�s ou cristallis�s",1000.0,2457743.0,50130,170199.0,ML320170199,18.0
OO104,46626.0,13/06/2021,XA5126A12D,6000000,6000000,---- Gas-oil,45000.0,15000.0,39015,271019.0,ML104271019,24.0
OO210,28326.0,30/11/2021,XA22E115KG,"86009,5","86009,5",- Coiffures de s�curit�,100.0,27767.0,30,650610.0,ML210650610,48.0
OO300,8360.0,22/07/2022,XAKAXXI6AL,781162,781162,- Disjoncteurs,1.0,344339.0,10,853620.0,ML300853620,29.0
OO899,14052.0,26/05/2022,XA21X2XIIK,331410,331410,---- Gas-oil,55000.0,0.0,47685,271019.0,ML899271019,21.0
OO100,10879.0,28/05/2021,XA61E9616B,4537202,4537202,-- D'autres mati�res textiles,222.0,2000002.0,4551,620119.0,ML802620119,22.0
OO805,16971.0,03/12/2021,XE1XXEK22X,5128476,5128476,- Parties,30.0,117956.0,1682,842490.0,ML805842490,49.0
OO899,44552.0,07/09/2022,XAKAXX2A2F,989810,989810,---- Gas-oil,45000.0,19799.0,39015,271019.0,ML899271019,36.0
OO120,13646.0,18/08/2021,XA61IK9I5H,16000000,16000000,-- Autres,16.0,7052800.0,26200,871140.0,ML120871140,33.0
OO801,2776.0,26/01/2021,XE1XXE5E5H,12060000,12060000,--- Autres,2680.0,2170800.0,53600,151190.0,ML801151190,4.0
OO121,27419.0,22/05/2021,XA22EKK19A,2455606,2455606,- Autres,400.0,6139.0,10000,853890.0,ML121853890,21.0
OO801,23838.0,28/09/2021,XA2225XAEL,31786219,31786219,- Sacs d'une largeur � la base de 40�cm ou plus,39.0,14011368.0,17720,481930.0,ML801481930,39.0
OO802,598.0,05/05/2022,XAIIIKK21R,1720619,1720619,- Autres,372.0,2000000.0,4625,220300.0,ML802220300,18.0
OO801,13053.0,29/06/2022,XA61I5K61K,3790750,3790750,-- Autres,500.0,1000002.0,10000,730419.0,ML802730419,26.0
OO205,3456.0,07/06/2021,XAIIEX92AW,150000,150000,- Autres,30.0,48420.0,500,560790.0,ML205560790,23.0
OO104,39763.0,08/07/2022,XAKAXX2A2F,10000000,10000000,-- Neufs,1.0,25000.0,10200,870120.0,ML104870120,27.0
OO420,886.0,10/02/2022,XE6XXI9EAR,3990000,3990000,-- Autres,1140.0,9975.0,57000,120729.0,ML420120729,6.0
OO801,30111.0,21/09/2021,XAE12116IL,2464904,2464904,- Ciments non pulv�ris�s dits �clinkers�,1.0,56695.0,51420,252310.0,ML801252310,38.0
OO205,3518.0,08/06/2021,XA51I2AKIB,"3037921,88","3037921,88",-- Gaufres et gaufrettes,9000.0,546826.0,11806,190532.0,ML205190532,23.0
OO100,2217.0,08/03/2022,XA222E6K6V,5000000,5000000,- Riz en brisures,1000.0,1614000.0,50000,100640.0,ML100100640,10.0
OO130,5463.0,01/12/2021,6XX1XXXXAC,2213700,2213700,--- Autres,1486.0,975800.0,1566,732399.0,ML130732399,48.0
OO360,984.0,04/03/2022,XA61IA1KXE,3780000,3780000,-- Autres,1200.0,680400.0,60000,252329.0,ML360252329,9.0
OO201,86.0,04/01/2022,XAKAXXIXXL,2397244,2397244,-- Autres,1.0,773833.0,79,870899.0,ML201870899,1.0
OO104,40256.0,12/07/2022,XE1XX19X9B,4320000,4320000,- Riz en brisures,960.0,10800.0,48000,100640.0,ML104100640,28.0
OO500,1319.0,16/03/2022,X51XXIIX5W,640000,640000,- De graines de coton,170.0,206592.0,8200,230610.0,ML500230610,11.0
OO121,56679.0,18/10/2021,X25XII2AXD,4000000,4000000,-- Autres tissus,128.0,10000.0,7000,521059.0,ML121521059,42.0
OO210,15419.0,24/08/2022,XA22IXEAIE,1548945,1548945,- Autres,60.0,500002.0,40000,380290.0,ML802380290,34.0
OO104,27178.0,09/04/2021,XAKAXXI26A,5121656,5121656,-- D'une �paisseur inf�rieure � 3�mm,6.0,12804.0,50410,720839.0,ML104720839,15.0
OO210,13799.0,15/08/2022,XA225X5XAL,11343010,11343010,-- Autres,40.0,5000002.0,16600,871110.0,ML802871110,33.0
OO104,29090.0,26/05/2022,X11XX151IB,14400,14400,"-- Autres, obtenues � partir de lames ou formes similaires de poly�thyl�ne ou de polypro",1.0,36.0,144,630533.0,ML104630533,21.0
OO899,45038.0,09/09/2022,XAII29E2AW,1350309,1350309,---- Gas-oil,45000.0,27008.0,39015,271019.0,ML899271019,36.0
OO899,20279.0,19/05/2022,XA512K65KN,270373,270373,---- Gas-oil,45000.0,1179476.0,39015,271019.0,ML899271019,20.0
OO210,28922.0,10/12/2021,XA612K11IN,935889,935889,"Autres tapis et rev�tements de sol en mati�res textiles, m�me confectionn�s.",18.0,412542.0,75,570500.0,ML210570500,50.0
OO210,14540.0,12/08/2022,XAKAXXE69G,97206,97206,- Autres appareils,1.0,42852.0,27,853690.0,ML210853690,32.0
OO210,17809.0,03/08/2021,XAIIEX2KEM,4537202,4537202,-- Autres,148.0,2000002.0,6216,841510.0,ML802841510,31.0
OO121,4547.0,22/01/2021,XA61EA55AF,2075000,2075000,-- Autres,1000.0,5188.0,50000,252329.0,ML121252329,4.0
OO805,13371.0,13/09/2022,XAKAXX16IM,8000000,8000000,-- En emballage imm�diat de plus de 5kg ou en vrac,800.0,0.0,40000,100630.0,ML805100630,37.0
OO210,29285.0,16/12/2021,XA11I5A61P,6596450,6596450,"-- Cellules solaires m�me assembl�es en modules ou non, ou constitu�es en panneaux",200.0,151720.0,874,854140.0,ML210854140,50.0
OO130,4153.0,18/09/2021,XA11I5922M,4375000,4375000,-- Autres,625.0,10938.0,12500,30339.0,ML130030339,38.0
OO801,18829.0,12/08/2022,XAKAXXX6EP,228085,228085,-- Autres,6.0,60171.0,5,842129.0,ML801842129,32.0
OO104,85933.0,24/10/2021,XAIIE119KV,3059425,3059425,Articles de friperie.,255.0,7649.0,20000,630900.0,ML104630900,43.0
OO801,7157.0,12/04/2022,XA612I6K2C,9599254,9599254,-- Autres,740.0,2532286.0,37100,100199.0,ML801100199,15.0
OO201,11029.0,28/09/2021,XAKAXX12EJ,91719389,91719389,-- Autres,1.0,40429908.0,97,852349.0,ML201852349,39.0
OO801,9290.0,13/05/2022,XI1XXEKA6A,11871740,11871740,- Autres,30.0,3131767.0,26000,722790.0,ML801722790,19.0
OO380,12110.0,29/10/2021,XA51I1555V,14216171,14216171,---- Gas-oil,45000.0,35540.0,39015,271019.0,ML380271019,44.0
OO801,10980.0,11/04/2021,XAKAXXX5EF,10782915,10782915,- Bo�tes et caisses en papier ou carton ondul�,1440.0,1940925.0,12960,481910.0,ML801481910,15.0
OO300,10784.0,14/12/2021,XAKAXXKK6J,34932677,34932677,--- Autres,3.0,9215242.0,4360,841391.0,ML300841391,50.0
OO210,23573.0,06/10/2021,XA61EE69EC,3000000,3000000,- Autres,16.0,219000.0,300,940290.0,ML210940290,40.0
OO241,2316.0,24/03/2021,XA22E29E9A,400000,400000,-- Autres,680.0,1000.0,2853,731819.0,ML241731819,12.0
OO104,93338.0,17/11/2021,XAII115AKL,6000000,6000000,--- Super carburant,45000.0,15000.0,34650,271012.0,ML104271012,46.0
OO104,28827.0,15/04/2021,XAE1I6159W,7240000,7240000,-- Autres,4200.0,18100.0,20880,210410.0,ML104210410,15.0
OO899,43714.0,01/09/2022,XA222E915A,989810,989810,---- Gas-oil,45000.0,3624169.0,39015,271019.0,ML899271019,35.0
OO801,188.0,05/01/2022,XAE12116IL,2198420,2198420,- Ciments non pulv�ris�s dits �clinkers�,1.0,709653.0,53620,252310.0,ML801252310,1.0
OO899,44373.0,06/09/2022,XAKAXX2A2F,989810,989810,---- Gas-oil,45000.0,19799.0,39015,271019.0,ML899271019,36.0
OO420,3820.0,16/08/2022,X51XXKXEKE,4000000,4000000,- Autres,1860.0,10000.0,25000,691190.0,ML420691190,33.0
OO140,521.0,20/06/2022,XA22EK6KAE,1600000,1600000,Farines de froment (bl�) ou de m�teil.,80.0,705280.0,4000,110100.0,ML140110100,25.0
OO104,14696.0,20/03/2022,XA11I99AKG,5000000,5000000,--- Boissons contenant une forte dose de caf�ine de type ��boissons �nergisantes��,4835.0,12500.0,42005,220299.0,ML104220299,12.0
OO104,2934.0,13/01/2021,XA61EKK69J,1826000,1826000,-- Autres,880.0,4565.0,44000,252329.0,ML104252329,2.0
OO120,1343.0,16/03/2022,XAIII96E1W,13698610,13698610,--- Autres,965.0,1000001.0,12187,380893.0,ML802380893,11.0
OO801,32776.0,21/10/2021,XAE12116IL,2515780,2515780,- Ciments non pulv�ris�s dits �clinkers�,1.0,57864.0,61360,252310.0,ML801252310,42.0
OO899,44676.0,07/09/2022,X51XXX6K6F,1209768,1209768,---- Gas-oil,55000.0,24196.0,47685,271019.0,ML899271019,36.0
OO104,51659.0,20/08/2022,XA51I2AKIB,500000,500000,"- Serviettes et tampons hygi�niques, y compris les articles similaires",200.0,1250.0,672,961900.0,ML104961900,34.0
OO121,11637.0,25/02/2021,XA61EK21EP,1826000,1826000,-- Autres,880.0,4565.0,44000,252329.0,ML121252329,8.0
OO104,77982.0,28/09/2021,XA22XE51KA,3750000,3750000,-- Solide,25.0,9375.0,32000,281511.0,ML104281511,39.0
OO210,18649.0,11/08/2021,XA11I2KA2N,333938,333938,- Autres meubles en bois,10.0,147202.0,7000,940360.0,ML210940360,32.0
OO120,9764.0,16/06/2021,XA21XXA9AG,16900650,16900650,-- D�un coefficient d�absorption d�eau en poids sup�rieur � 10 %,2140.0,3042117.0,52002,690723.0,ML120690723,24.0
OO899,1266.0,10/01/2022,X11XX26E9N,9631633,9631633,---- Gas-oil,45000.0,4852618.0,39015,271019.0,ML899271019,2.0
OO801,11418.0,20/05/2022,XA61IEXE5R,8168372,8168372,-- Pr�parations contenant des vitamines,800.0,2154818.0,40000,230990.0,ML801230990,20.0
OO899,30981.0,20/09/2021,XE1XXEK22X,3755701,3755701,---- Graisse,10.0,1212344.0,1953,271019.0,ML899271019,38.0
OO300,6381.0,24/07/2021,XAKAXXI6AL,8658080,8658080,- Chaux hydraulique,40.0,3816483.0,32000,252230.0,ML300252230,30.0
OO801,25194.0,13/10/2021,XAE12116IL,2431300,2431300,- Ciments non pulv�ris�s dits �clinkers�,1.0,784825.0,59300,252310.0,ML801252310,41.0
OO210,7694.0,03/05/2022,XAKAXX21AD,6533019,6533019,"- Bo�tes, caisses, casiers et articles similaires",2200.0,1175944.0,5148,392310.0,ML210392310,18.0
OO320,135.0,02/01/2022,XAE1IXAAIT,2700000,2700000,- Noix de cola (Cola spp.),900.0,1969456.0,49500,80270.0,ML320080270,1.0
OO300,10245.0,01/09/2022,XAKAXXA2AP,31370978,31370978,- Parties,6.0,8275665.0,14140,847490.0,ML300847490,35.0
OO360,78.0,05/01/2022,X51XXAX91E,3300000,3300000,- Pi�ces de finition,2200.0,8250.0,50080,690740.0,ML360690740,1.0
OO104,477.0,14/03/2022,XA615XXIIG,2825000,2825000,- Sel destin� � l'alimentation humaine,2000.0,508500.0,50000,250100.0,ML104250100,11.0
OO801,20083.0,10/08/2021,XAE12116IL,2117240,2117240,- Ciments non pulv�ris�s dits �clinkers�,1.0,683447.0,51640,252310.0,ML801252310,32.0
OO210,11679.0,27/05/2021,XA51EI52KT,2268900,2268900,-- Autres,38.0,1000133.0,1900,482369.0,ML210482369,21.0
OO801,25758.0,16/08/2021,XAKAXXX6EP,115714,115714,- Valves pour transmissions ol�ohydrauliques ou pneumatiques,10.0,30528.0,4,848120.0,ML801848120,33.0
OO300,480.0,15/02/2021,XI1XX5XIKY,5000000,5000000,- Graines de s�same,1000.0,0.0,50100,120740.0,ML300120740,7.0
OO104,41536.0,28/05/2021,XA61E9616B,5000000,5000000,--- Autres,2000.0,12500.0,35000,380893.0,ML104380893,22.0
OO801,11689.0,24/05/2022,XAKAXXX6EP,1712012,1712012,"- Engrenages et roues de friction, autres que les roues dent�es et autres organes �l�men",4.0,552642.0,16,848340.0,ML801848340,21.0
OO121,2399.0,12/01/2021,XA11X2II5F,1621120,1621120,- Ciments non pulv�ris�s dits �clinkers�,1.0,4053.0,50660,252310.0,ML121252310,2.0
OO801,11218.0,18/05/2022,X25XX1A1XK,9769263,9769263,-- De froment (bl�),648.0,2577135.0,32530,110311.0,ML801110311,20.0
OO805,9471.0,05/07/2022,6XX1XXXX5T,26354160,26354160,"Pr�parations pour l'alimentation des nourrissons et enfants en bas �ge, conditionn�es po",2241.0,0.0,33615,190110.0,ML805190110,27.0
OO201,543.0,14/01/2021,XAKAXX251N,1247480,1247480,- Fours fonctionnant par induction ou par pertes di�lectriques,1.0,329087.0,18,851420.0,ML201851420,2.0
